Iteration,BatchSize,UserIndex,UserAddress,GasUsed,Latency(s)
4,50,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,24752,11.803
4,50,28,0x40A469977F73155B263A008d1372127afE9FAF55,24740,7.117
4,50,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,24752,7.598
4,50,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,24752,7.662
4,50,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,24752,7.858
4,50,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,24752,15.419
4,50,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,24752,15.197
4,50,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,24752,15.65
4,50,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,24752,15.33
4,50,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,24752,12.007
4,50,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,24752,12.636
4,50,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,24752,12.247
4,50,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,24752,12.13
4,50,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,24752,7.325
4,50,41,0xEc276022f61BeC020140D4b84835b83E29669035,24752,7.591
4,50,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,24752,7.66
4,50,43,0xC6Bb1BB4a878B655BcEeff8B9423E6d2Eb92fe3A,24752,19.183
4,50,44,0xb43E609C4039981C1245bc3dD024196B89Db4f1e,24752,18.93
4,50,45,0xdA3114CBAAAC223DF1F45123ccec937fe57A66Ab,24752,15.142
4,50,46,0x6E7549Fa88FACF843239514ACEb8B87eE8936Af4,24752,15.548
4,50,47,0x558092ECAB0FEca505f1Fff7b056ED2468Aa2F64,24752,15.803
4,50,48,0x48671a5f4EF46DCC5f330aa5e542da304cEf15AE,24752,15.708
4,50,49,0x7EAE600a929F0c05532E458c0B00e8CfC474f986,24740,12.103
4,50,50,0x922d8E649d5C96c474f252dd582af451e86028Eb,24752,11.589
5,50,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,24752,15.541
5,50,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,24752,15.54
5,50,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,24752,11.72
5,50,4,0x027081Bdc50d261986D1A325e41eC320C142e880,24752,13.96
5,50,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,24752,9.177
5,50,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,24752,21.655
5,50,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,24752,20.72
5,50,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,24740,20.579
5,50,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,24752,15.457
5,50,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,24752,16.125
5,50,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,24752,16.639
5,50,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,24752,16.19
5,50,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,24752,12.124
5,50,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,24752,12.384
5,50,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,24752,13.416
5,50,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,24752,12.302
5,50,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,24752,9.381
5,50,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,24752,7.647
5,50,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,24752,8.087
5,50,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,24740,8.218
5,50,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,24752,15.511
5,50,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,24752,16.46
5,50,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,24752,15.646
5,50,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,24752,15.813
5,50,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,24740,13.303
5,50,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,24752,13.504
5,50,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,24752,13.147
5,50,28,0x40A469977F73155B263A008d1372127afE9FAF55,24740,11.602
5,50,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,24752,7.588
5,50,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,24752,22.328
5,50,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,24752,19.336
5,50,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,24752,19.955
5,50,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,24752,20.043
5,50,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,24752,15.335
5,50,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,24752,16.937
5,50,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,24752,17.139
5,50,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,24752,14.026
5,50,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,24752,12.515
5,50,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,24752,12.425
5,50,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,24752,12.336
5,50,41,0xEc276022f61BeC020140D4b84835b83E29669035,24752,19.239
5,50,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,24752,19.47
5,50,43,0xC6Bb1BB4a878B655BcEeff8B9423E6d2Eb92fe3A,24752,18.997
5,50,44,0xb43E609C4039981C1245bc3dD024196B89Db4f1e,24752,15.686
5,50,45,0xdA3114CBAAAC223DF1F45123ccec937fe57A66Ab,24752,15.582
5,50,46,0x6E7549Fa88FACF843239514ACEb8B87eE8936Af4,24752,15.647
5,50,47,0x558092ECAB0FEca505f1Fff7b056ED2468Aa2F64,24752,15.342
5,50,48,0x48671a5f4EF46DCC5f330aa5e542da304cEf15AE,24752,12.171
5,50,49,0x7EAE600a929F0c05532E458c0B00e8CfC474f986,24740,13.045
5,50,50,0x922d8E649d5C96c474f252dd582af451e86028Eb,24752,12.555
6,50,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,24752,20.11
6,50,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,24752,19.476
6,50,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,24752,15.356
6,50,4,0x027081Bdc50d261986D1A325e41eC320C142e880,24752,15.188
6,50,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,24752,15.742
6,50,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,24752,16.294
6,50,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,24752,11.732
6,50,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,24740,12.298
6,50,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,24752,12.25
6,50,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,24752,11.983
6,50,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,24752,12.29
6,50,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,24752,7.52
6,50,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,24752,7.69
6,50,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,24752,7.955
6,50,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,24752,20.285
6,50,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,24752,16.835
6,50,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,24752,16.823
6,50,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,24752,16.908
6,50,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,24752,13.311
6,50,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,24740,13.695
6,50,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,24752,13.146
6,50,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,24752,12.026
6,50,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,24752,7.504
6,50,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,24752,8.054
6,50,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,24740,16.461
6,50,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,24752,16.42
6,50,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,24752,18.248
6,50,28,0x40A469977F73155B263A008d1372127afE9FAF55,24740,14.153
6,50,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,24752,15.044
6,50,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,24752,13.936
6,50,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,24752,13.286
6,50,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,24752,8.497
6,50,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,24752,8.661
6,50,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,24752,19.855
6,50,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,24752,19.652
6,50,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,24752,19.714
6,50,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,24752,15.825
6,50,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,24752,16.026
6,50,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,24752,17.968
6,50,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,24752,14.419
6,50,41,0xEc276022f61BeC020140D4b84835b83E29669035,24752,14.111
6,50,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,24752,12.609
6,50,43,0xC6Bb1BB4a878B655BcEeff8B9423E6d2Eb92fe3A,24752,7.757
6,50,44,0xb43E609C4039981C1245bc3dD024196B89Db4f1e,24752,7.608
6,50,45,0xdA3114CBAAAC223DF1F45123ccec937fe57A66Ab,24752,7.185
6,50,46,0x6E7549Fa88FACF843239514ACEb8B87eE8936Af4,24752,19.447
6,50,47,0x558092ECAB0FEca505f1Fff7b056ED2468Aa2F64,24752,19.398
6,50,48,0x48671a5f4EF46DCC5f330aa5e542da304cEf15AE,24752,19.743
6,50,49,0x7EAE600a929F0c05532E458c0B00e8CfC474f986,24740,15.276
6,50,50,0x922d8E649d5C96c474f252dd582af451e86028Eb,24752,15.284
7,50,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,24752,19.907
7,50,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,24752,20.55
7,50,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,24752,19.735
7,50,4,0x027081Bdc50d261986D1A325e41eC320C142e880,24752,15.589
7,50,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,24752,15.7
7,50,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,24752,16.386
7,50,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,24752,15.878
7,50,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,24740,11.882
7,50,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,24752,12.44
7,50,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,24752,12.048
7,50,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,24752,8.109
7,50,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,24752,7.748
7,50,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,24752,8.11
7,50,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,24752,19.739
7,50,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,24752,15.647
7,50,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,24752,16.026
7,50,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,24752,15.531
7,50,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,24752,16.161
7,50,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,24752,12.712
